Group,Title,Link,Summary,Date
mating_and_breeding,Bigger Is Better: Male Proboscis Monkeys' Enhanced Noses Evolved to Attract Mates,https://www.sciencedaily.com/releases/2024/05/240523112539.htm,Scientists have succeeded in pinpointing the neurons within a female fruit fly's brain that respond to signals from the male during ...,2024-05-24 00:00:00
mating_and_breeding,Designing a Better Nest to Help Endangered Turtles,https://www.sciencedaily.com/releases/2024/05/240523153637.htm,,2024-05-23 00:00:00
mating_and_breeding,Sexual Parasitism Helped Anglerfish Invade the Deep Sea During a Time of Global Warming,https://www.sciencedaily.com/releases/2024/05/240523112445.htm,"Raising squid in aquaculture has been a challenge that researchers have tried to address for many decades without meaningful success. Squid are highly sensitive to changes in water flow, are ...",2024-05-23 00:00:00
molecular_biology,Gut Microbial Pathway Identified as Target for Improved Heart Disease Treatment,https://www.sciencedaily.com/releases/2024/08/240820124432.htm,,2024-08-20 00:00:00
molecular_biology,Preliminary Study Shows Potential of Manuka Honey as a Nutraceutical for Breast Cancer,https://www.sciencedaily.com/releases/2024/08/240819130530.htm,The elimination of damaged cell components is essential for the maintenance of the body's tissues and organs. An international research team has made significant findings on mechanisms for the ...,2024-08-19 00:00:00
zoology,How Earth's Most Intense Heat Wave Ever Impacted Life in Antarctica,https://www.sciencedaily.com/releases/2024/09/240904141509.htm,"Some of the butterflies most in danger of fluttering out of existence fare better when their habitats are actively managed by humans, a recent study found. Scientists have long warned that insect populations worldwide are falling rapidly due to the ...",2024-09-04 00:00:00
zoology,Pollution Affect the Growth and Behavior of Aquatic Organisms,https://www.sciencedaily.com/releases/2024/08/240828114426.htm,"The bigmouth buffalo is a fish that's native to Minnesota and known for its longevity. Researchers wanted to find out more about the species, especially how they migrate, spawn, and how often their ...",2024-08-28 00:00:00
zoology,"Aoudad, Bighorn Sheep Share Respiratory Pathogens",https://www.sciencedaily.com/releases/2024/08/240827171824.htm,,2024-08-27 00:00:00
zoology,Study Finds Salamanders Are Surprisingly Abundant in Northeastern Forests,https://www.sciencedaily.com/releases/2024/08/240826131206.htm,,2024-08-26 00:00:00
zoology,Mosquitoes Sense Infrared from Body Heat to Help Track Humans Down,https://www.sciencedaily.com/releases/2024/08/240822181042.htm,"Scientists have discovered a virus that caused a nationwide die-off of superworms, a common food for birds, reptiles, other pets and, more and more ...",2024-08-22 00:00:00
zoology,Fisheries Research Overestimates Fish Stocks,https://www.sciencedaily.com/releases/2024/08/240822142630.htm,"Young griffon vultures move frequently between sleeping sites in different locations, interacting with many friends. They get set in their ways as ...",2024-08-22 00:00:00
zoology,Universal Flu Vaccine Candidate Protects Against Infection in Mice,https://www.sciencedaily.com/releases/2024/08/240822125918.htm,Researchers have made a groundbreaking discovery about how sea stars (commonly known as starfish) manage to survive predatory attacks by shedding their own limbs. The team has identified a ...,2024-08-22 00:00:00
zoology,"A New Pandemic Could Ride in on Animals We Eat, Researchers Warn",https://www.sciencedaily.com/releases/2024/08/240821124357.htm,,2024-08-22 00:00:00
zoology,Human-Wildlife Overlap Expected to Increase Across More Than Half of Land on Earth by 2070,https://www.sciencedaily.com/releases/2024/08/240821145939.htm,"An ancient gene is crucial for the development of the distinctive waist that divides the spider body plan in two, according to a new ...",2024-08-21 00:00:00
zoology,"To Kill Mammoths in the Ice Age, People Used Planted Pikes, Not Throwing Spears, Researchers Say",https://www.sciencedaily.com/releases/2024/08/240821145927.htm,,2024-08-21 00:00:00
zoology,Beetle That Pushes Dung With the Help of 100 Billion Stars Unlocks the Key to Better Navigation Systems in Drones and Satellites,https://www.sciencedaily.com/releases/2024/08/240821124330.htm,"New research reveals that size-based selection, like in fishing, may impact the stress tolerance of fish, which in turn has a significant impact on the condition and coping of fish in changing ...",2024-08-21 00:00:00
bacteria,Waging War on 'Superbugs' in Aged Care,https://www.sciencedaily.com/releases/2024/08/240829132525.htm,,2024-08-29 00:00:00
bacteria,Bacteria Able to Overcome Cost of Vancomycin Resistance in Lab Setting,https://www.sciencedaily.com/releases/2024/08/240829140807.htm,"The surprising discovery of a bacterium in a marine sponge from the Great Barrier Reef with striking similarity to Mycobacterium tuberculosis, the pathogen responsible for tuberculosis (TB), could ...",2024-08-29 00:00:00
bacteria,Protect Your Teeth With Fruit: Antimicrobial Effects Found in Biomass Compounds,https://www.sciencedaily.com/releases/2024/08/240828114424.htm,,2024-08-28 00:00:00
bacteria,Gut Bacteria Composition Influences Rotavirus Vaccine Efficacy,https://www.sciencedaily.com/releases/2024/08/240826182929.htm,,2024-08-26 00:00:00
bacteria,Chlamydia Can Settle in the Intestine,https://www.sciencedaily.com/releases/2024/08/240823120108.htm,,2024-08-23 00:00:00
bacteria,COPD and BPD: Inhalation of Live Lactobacilli Lessens Lung Inflammation and Improves Lung Function,https://www.sciencedaily.com/releases/2024/08/240821150004.htm,,2024-08-21 00:00:00
bacteria,Gut Bioelectricity Provides a Path for 'Bad' Bacteria to Cause Diseases,https://www.sciencedaily.com/releases/2024/08/240820221817.htm,,2024-08-20 00:00:00
bacteria,Hospital Bacteria Tracked Better Than Ever Before With New Technique,https://www.sciencedaily.com/releases/2024/08/240820221811.htm,"An article highlights new insights into the PARIS, an immune system that bacteria use to respond to viral ...",2024-08-20 00:00:00
bacteria,Mother's Gut Microbiome During Pregnancy Shapes Baby's Brain Development,https://www.sciencedaily.com/releases/2024/08/240820221803.htm,,2024-08-20 00:00:00
bacteria,How Early-Life Antibiotics Turn Immunity Into Allergy,https://www.sciencedaily.com/releases/2024/08/240820124553.htm,"Using evolution as a guiding principle, researchers have successfully engineered bacteria-yeast hybrids to perform photosynthetic carbon ...",2024-08-20 00:00:00
bacteria,Mining the Microbiome: Uncovering New Antibiotics Inside the Human Gut,https://www.sciencedaily.com/releases/2024/08/240819130513.htm,,2024-08-19 00:00:00
bacteria,Scientists Discover Superbug's Rapid Path to Antibiotic Resistance,https://www.sciencedaily.com/releases/2024/08/240815163630.htm,,2024-08-15 00:00:00
bacteria,Surprise Finding in Study of Environmental Bacteria Could Advance Search for Better Antibiotics,https://www.sciencedaily.com/releases/2024/08/240815124149.htm,Chlamydiae are sexually transmitted pathogens that can apparently survive in the human gut for a long ...,2024-08-15 00:00:00
bacteria,Hand Washing Is Important -- But Is Your Sink Clean?,https://www.sciencedaily.com/releases/2024/08/240814124618.htm,,2024-08-15 00:00:00
bacteria,A Taste for Carbon Dioxide,https://www.sciencedaily.com/releases/2024/08/240814170315.htm,"Researchers warn the animals we eat could be the gateway for a pandemic in the form of antimicrobial resistance, unleashing a wave of deadly superbugs. The World Health Organization estimates that ...",2024-08-14 00:00:00
bacteria,Hydrometeorology and Location Affect Hospitalizations for Waterborne Infectious Diseases in the US,https://www.sciencedaily.com/releases/2024/08/240814160658.htm,,2024-08-14 00:00:00
bacteria,Revealing the Mysteries Within Microbial Genomes,https://www.sciencedaily.com/releases/2024/08/240814124654.htm,"When you get infected with a virus, some of the first weapons your body deploys to fight it were passed down to us from our microbial ancestors billions of years ago. According to new research, two ...",2024-08-14 00:00:00
bacteria,"Could Manure and Compost Act Like Probiotics, Reducing Antibiotic Resistance in Urban Soils?",https://www.sciencedaily.com/releases/2024/08/240814124529.htm,,2024-08-14 00:00:00
bacteria,Newly Discovered Ability of Comammox Bacteria Could Help Reduce Nitrous Oxide Emissions in Agriculture,https://www.sciencedaily.com/releases/2024/08/240814124425.htm,"In preclinical models, the inhalation of a mixture of living Lactobacilli bacteria attenuated pulmonary inflammation and improved lung function and structure for the chronic lung diseases ...",2024-08-14 00:00:00
fungus,Researchers Help to Control Cancer-Causing Poison in Corn,https://www.sciencedaily.com/releases/2024/08/240815163610.htm,,2024-08-15 00:00:00
fungus,Glossy Black-Cockatoos Prefer the Fruits of Ancient Rocks,https://www.sciencedaily.com/releases/2024/08/240809135858.htm,"Fungi can transform plant and animal products into delicious foods like cheese, miso and beer. A researcher argues that a type of filamentous mold -- Neurospora intermedia -- could also turn food waste into culinary treats. Currently, only ...",2024-08-09 00:00:00
fungus,Pioneering the Cellular Frontier,https://www.sciencedaily.com/releases/2024/07/240723123351.htm,,2024-07-23 00:00:00
fungus,Genome Study Informs Restoration of American Chestnut Tree,https://www.sciencedaily.com/releases/2024/07/240722154954.htm,"Two recent amphibian-focused studies shed light on the ecological importance of red-backed salamanders, while confirming that proactive measures would prevent costly impacts from a wildlife disease ...",2024-07-22 00:00:00
fungus,Small Animals Acquire Genes from Bacteria That Can Produce Antibiotics,https://www.sciencedaily.com/releases/2024/07/240718124907.htm,,2024-07-18 00:00:00
fungus,A Stealth Fungus Has Decimated North American Bats but Scientists May Be a Step Closer to Treating White-Nose Syndrome,https://www.sciencedaily.com/releases/2024/07/240711215526.htm,"Tortilla chips and fresh salsa are tasty, but they could be even more appealing if you grow the ingredients yourself. Now, researchers report that some salsa ingredients -- cilantro, bell pepper and ...",2024-07-11 00:00:00
fungus,Cracking Open a Tasty Menu for Captive Marsupials to Sink Their Teeth Into,https://www.sciencedaily.com/releases/2024/07/240709121719.htm,,2024-07-09 00:00:00
fungus,Mapping the World's Fungi from Air Samples,https://www.sciencedaily.com/releases/2024/07/240711111508.htm,Researchers have demonstrated a promising sterilization technique that uses X-ray irradiation to reduce Aspergillus flavus viability in contaminated corn. This method achieves sterilization without ...,2024-07-11 00:00:00
fungus,Retreating Glaciers: Fungi Enhance Carbon Storage in Young Arctic Soils,https://www.sciencedaily.com/releases/2024/07/240703131819.htm,,2024-07-03 00:00:00
fungus,Shrinking Glaciers: Microscopic Fungi Enhance Soil Carbon Storage in New Landscapes Created by Shrinking Arctic Glaciers,https://www.sciencedaily.com/releases/2024/07/240701162209.htm,New research has shown that glossy black-cockatoos prefer to feed from trees growing in acidic ...,2024-07-01 00:00:00
fungus,Frog 'Saunas' a Lifeline for Endangered Frog Populations,https://www.sciencedaily.com/releases/2024/06/240626151905.htm,,2024-06-26 00:00:00
fungus,Blessing in Disguise: Mycoviruses Enhance Fungicide Effectiveness Against Plant Pathogens,https://www.sciencedaily.com/releases/2024/06/240619143629.htm,Scientists use a multimodal approach that combines hard X-ray computed tomography and X-ray fluorescence imaging to see the structure and chemical processes inside of a single ...,2024-06-19 00:00:00
fungus,"Mushroom Stump Waste Could Be Inexpensive, Healthy Chicken Feed Supplement",https://www.sciencedaily.com/releases/2024/06/240607121520.htm,,2024-06-07 00:00:00
fungus,Tropical Forests Adjust Strategies to Thrive Even When Soils Are Nutrient Poor,https://www.sciencedaily.com/releases/2024/06/240606152148.htm,Researchers use genomes to help restore the American chestnut population and adjust species breeding to the changing ...,2024-06-06 00:00:00
fungus,Experts Alert Doctors and the Public to the Arrival of Hard-to-Treat Fungal Skin Infections in the United States,https://www.sciencedaily.com/releases/2024/06/240605162746.htm,,2024-06-05 00:00:00
fungus,Bone Loss Drugs Can Help Azoles Fight Fungal Infections,https://www.sciencedaily.com/releases/2024/06/240605162456.htm,"A group of small, freshwater animals (bdelloid rotifers) protect themselves from infections using antibiotic recipes 'stolen' from bacteria, according to new research. This raises the potential that ...",2024-06-05 00:00:00
fungus,An Anti-Inflammatory Curbs Spread of Fungi Causing Serious Blood Infections,https://www.sciencedaily.com/releases/2024/06/240604184202.htm,,2024-06-04 00:00:00
fungus,Fungus Breaks Down Ocean Plastic,https://www.sciencedaily.com/releases/2024/06/240603114314.htm,An invasive fungus that colonizes the skin of hibernating bats with deadly consequences is a stealthy invader that uses multiple strategies to slip ...,2024-06-03 00:00:00
fungus,The World's Most Powerful Anti-Fungal Chemistries Cause Fungal Pathogens to Self-Destruct,https://www.sciencedaily.com/releases/2024/05/240531122524.htm,,2024-05-31 00:00:00
fungus,Orchids Support Seedlings Through 'Parental Nurture' Via Shared Underground Fungal Networks,https://www.sciencedaily.com/releases/2024/05/240529144112.htm,"From sifting through topsoil for native truffles to cracking open hard shells of seeds and nuts to munch on the tasty kernels, Australia bettongs and potoroos are described as 'ecosystem engineers' ...",2024-05-29 00:00:00
fungus,Exploring Diversity in Cell Division,https://www.sciencedaily.com/releases/2024/05/240522130501.htm,,2024-05-22 00:00:00
fungus,Researchers Find Unique Adaptations of Fungus Associated With Bee Bread,https://www.sciencedaily.com/releases/2024/05/240521124403.htm,"Researchers have found that the key to a quick and cost-effective mapping of biodiversity has been right in front of our eyes all along, but at the same time invisible -- i.e., in the air that ...",2024-05-21 00:00:00
fungus,Digging Up Good News for Microbial Studies,https://www.sciencedaily.com/releases/2024/05/240520155514.htm,,2024-05-20 00:00:00
fungus,Surprising Evolutionary Pattern in Yeast Study,https://www.sciencedaily.com/releases/2024/04/240426165028.htm,"Melting Arctic glaciers are in rapid recession, and microscopic pioneers colonize the new exposed landscapes. Researchers revealed that yeasts play an important role in soil formation in the ...",2024-04-26 00:00:00
fungus,Genetic Hope in Fight Against Devastating Wheat Disease,https://www.sciencedaily.com/releases/2024/04/240426110036.htm,,2024-04-26 00:00:00
fungus,Discovery Could End Global Amphibian Pandemic,https://www.sciencedaily.com/releases/2024/04/240403130611.htm,"Shrinking glaciers expose new land in the Arctic, creating unique ecosystems. Researchers studied how microbes colonize these barren landscapes. The study reveals a crucial role for specific fungal ...",2024-04-03 00:00:00
fungus,Researchers Discover Evolutionary 'Tipping Point' in Fungi,https://www.sciencedaily.com/releases/2024/03/240325112930.htm,,2024-03-25 00:00:00
fungus,Maize Genes Control Little Helpers in the Soil,https://www.sciencedaily.com/releases/2024/03/240321155315.htm,New biologist-designed shelters will help endangered frogs survive the devastating impacts of a deadly fungal disease by regulating their body temperature to fight off ...,2024-03-25 00:00:00
microbiology,Researchers Develop Tool That Measures Health of a Person's Gut Microbiome,https://www.sciencedaily.com/releases/2024/09/240903144815.htm,"New research has uncovered an extraordinary mechanism of cell division in Corynebacterium matruchotii, one of the most common bacteria living in dental plaque. The filamentous bacterium doesn't just ...",2024-09-03 00:00:00
prions,Chronic Wasting Disease Unlikely to Move from Animals to People,https://www.sciencedaily.com/releases/2024/05/240517164131.htm,,2024-05-17 00:00:00
prions,Drug Compounds to Combat Neurodegenerative Diseases,https://www.sciencedaily.com/releases/2024/05/240515122734.htm,"A new study of prion diseases, using a human cerebral organoid model, suggests there is a substantial species barrier preventing transmission of chronic wasting disease (CWD) from cervids -- deer, elk and moose -- to people. The findings are ...",2024-05-15 00:00:00
prions,Understanding Chronic Wasting Disease in Deer,https://www.sciencedaily.com/releases/2024/02/240212133131.htm,,2024-02-12 00:00:00
prions,Ticks May Be Able to Spread Chronic Wasting Disease Between Wisconsin Deer,https://www.sciencedaily.com/releases/2023/07/230707153844.htm,"Prions are the abnormal, pathogenic agents that are transmissible and are able to induce abnormal folding of specific normal cellular proteins. Prion disease is an umbrella term for a group of fatal and currently untreatable neurodegenerative ...",2023-07-07 00:00:00
prions,Creutzfeldt-Jakob Disease Treatment Shows Promising Early Results,https://www.sciencedaily.com/releases/2022/03/220317111917.htm,,2022-03-17 00:00:00
prions,Endangered Deer's Prion Gene Could Protect It from Chronic Wasting Disease,https://www.sciencedaily.com/releases/2021/11/211124154006.htm,"A new collaborative study analyzed fecal samples to shed light on how the fatal disease impacts the gut microbiome in deer, providing a promising tool for disease ...",2021-11-24 00:00:00
prions,How Proteins Help Yeast Adapt to Changing Conditions,https://www.sciencedaily.com/releases/2021/09/210921185141.htm,,2021-09-21 00:00:00
prions,New Study Reveals Mechanism for How Disease-Spreading Prions Can Jump from One Species to Another,https://www.sciencedaily.com/releases/2022/09/220912132337.htm,"A new study finds that ticks can harbor transmissible amounts of the protein particle that causes Chronic Wasting Disease (CWD), implicating the parasites as possible agents in the disease's spread between deer in ...",2022-09-12 00:00:00
viruses,Study Reveals Oleoyl-ACP-Hydrolase Underpins Lethal Respiratory Viral Disease,https://www.sciencedaily.com/releases/2024/08/240812160250.htm,,2024-08-12 00:00:00
viruses,New Two-Step Flu Vaccine Strategy Shows Promise in Pig Model,https://www.sciencedaily.com/releases/2024/08/240809135948.htm,"An article highlights new insights into the PARIS, an immune system that bacteria use to respond to viral ...",2024-08-09 00:00:00
viruses,"The Threat of Mpox Has Returned, but Public Knowledge About It Has Declined",https://www.sciencedaily.com/releases/2024/08/240811233340.htm,,2024-08-11 00:00:00
viruses,3D Bioprinting Advances Research on Respiratory Viruses,https://www.sciencedaily.com/releases/2024/08/240808115303.htm,,2024-08-08 00:00:00
viruses,Microscopy Technique 'Paves Way' for Improving Understanding of Cellular Functions,https://www.sciencedaily.com/releases/2024/08/240808115247.htm,"Honey bees may play a role in increasing virus levels in wild bumble bees each spring, according to researchers who analyzed seasonal trends of parasite and virus transmission in ...",2024-08-08 00:00:00
viruses,Recurrent Wheezing in Children Linked to 'Silent' Viral Infections,https://www.sciencedaily.com/releases/2024/08/240808115221.htm,,2024-08-08 00:00:00
viruses,Why Virus Causing Cold Sores Does Not Spread to Devastating Brain Infection,https://www.sciencedaily.com/releases/2024/08/240805134157.htm,"A new animal study shows that exposure to immune-stimulating proteins left behind by COVID-19 leads to lower cortisol, brain inflammation and a ...",2024-08-05 00:00:00
viruses,Discovery of a New Population of Macrophages Promoting Lung Repair After Viral Infections,https://www.sciencedaily.com/releases/2024/08/240802144601.htm,,2024-08-02 00:00:00
viruses,Coinfecting Viruses Impede Each Other's Ability to Enter Cells,https://www.sciencedaily.com/releases/2024/08/240802132947.htm,The avian influenza virus needs to mutate to cross the species barrier and to infect and replicate within mammalian cells. Scientists have now deciphered the structure of the avian influenza virus's ...,2024-08-02 00:00:00
viruses,"Genetic Signatures of Domestication Identified in Pigs, Chickens",https://www.sciencedaily.com/releases/2024/08/240802132847.htm,,2024-08-02 00:00:00
viruses,Novel Nanosensing Technique for Quality Control of Viral Vectors in Gene Therapy,https://www.sciencedaily.com/releases/2024/08/240801121855.htm,"Respiratory infections can be severe, even deadly, in some individuals, but not in others. Scientists have gained new understanding of why this is ...",2024-08-01 00:00:00
viruses,"Nasal COVID-19 Vaccine Halts Transmission, Animal Study Finds",https://www.sciencedaily.com/releases/2024/07/240731170756.htm,,2024-07-31 00:00:00
viruses,Scientists Capture Immune Cells Hidden in Nasal Passages,https://www.sciencedaily.com/releases/2024/07/240731140928.htm,"A new, two-step flu vaccination strategy that pairs intramuscular injection of a viral vectored flu vaccine with nasal spray administration of a novel attenuated live flu virus appears to be safe and ...",2024-07-31 00:00:00
viruses,What Shapes a Virus's Pandemic Potential? SARS-CoV-2 Relatives Yield Clues,https://www.sciencedaily.com/releases/2024/07/240730134823.htm,,2024-07-30 00:00:00
viruses,New Progress in Research Into Malignant Catarrhal Fever in Cattle,https://www.sciencedaily.com/releases/2024/07/240729173334.htm,,2024-07-29 00:00:00
viruses,"Virus That Causes COVID-19 Is Widespread in Wildlife, Scientists Find",https://www.sciencedaily.com/releases/2024/07/240729104219.htm,A 'loopy' discovery in bacteria is raising fundamental questions about the makeup of our own genome -- and revealing a potential wellspring of material for new genetic ...,2024-07-29 00:00:00
viruses,Seven Steps to Achieving the Right to Clean Indoor Air Post-Pandemic,https://www.sciencedaily.com/releases/2024/07/240725154559.htm,,2024-07-26 00:00:00
viruses,New Drug Shows Promise in Clearing HIV from Brain,https://www.sciencedaily.com/releases/2024/07/240725193914.htm,Researchers develop a microstructured 'artificial lung' model using bioprinting ...,2024-07-25 00:00:00
biology,Kidney Disease in Cats: High-Quality Feline iPSCs Generated Without Genetic Footprint,https://www.sciencedaily.com/releases/2024/09/240904131010.htm,,2024-09-04 00:00:00
biology,Investigational Mpox mRNA Vaccine Reduces Disease Severity in Primates Compared to Available Vaccines,https://www.sciencedaily.com/releases/2024/09/240904130825.htm,High-quality feline induced pluripotent stem cells (iPSCs) have now been generated. The feline iPSCs are also footprint- and feeder-free. Further research using these stem cells is expected to ...,2024-09-04 00:00:00
biology,New Species of Paua (Abalone) Found,https://www.sciencedaily.com/releases/2024/09/240903170750.htm,,2024-09-03 00:00:00
biology,Blood Stem Cell Breakthrough Could Transform Bone Marrow Transplants,https://www.sciencedaily.com/releases/2024/09/240902111756.htm,"The most frequently used mpox vaccine provides partial immunity to the disease but isn't always able to prevent severe symptoms or disease transmission. A new vaccine candidate from Moderna, ...",2024-09-02 00:00:00
biology,At-Risk Butterflies More Likely to Survive With Human Help,https://www.sciencedaily.com/releases/2024/09/240904131019.htm,,2024-09-04 00:00:00
biology,Mathematicians Model a Puzzling Breakdown in Cooperative Behavior,https://www.sciencedaily.com/releases/2024/09/240903144912.htm,Biologists have discovered a new species of paua mollusk (also known as abalone) off New ...,2024-09-03 00:00:00
biology,How Zebrafish Map Their Environment,https://www.sciencedaily.com/releases/2024/09/240903144910.htm,,2024-09-03 00:00:00
biology,Agriculture Accelerated Human Genome Evolution to Capture Energy from Starchy Foods,https://www.sciencedaily.com/releases/2024/09/240904141503.htm,Researchers have made a world first breakthrough into creating blood stem cells that closely resemble those in the human body. And the discovery could soon lead to personalized treatments for children with leukemia and bone marrow failure ...,2024-09-04 00:00:00
biology,"Researchers Identify Mechanism Underlying Allergic Itching, and Show It Can Be Blocked",https://www.sciencedaily.com/releases/2024/09/240904131044.htm,,2024-09-04 00:00:00
biology,Newly Discovered Gene May Influence Longevity,https://www.sciencedaily.com/releases/2024/09/240904130839.htm,"Some of the butterflies most in danger of fluttering out of existence fare better when their habitats are actively managed by humans, a recent study found. Scientists have long warned that insect ...",2024-09-04 00:00:00
biology,Novel Immunotherapy Improves Recovery from Spinal Cord Injury,https://www.sciencedaily.com/releases/2024/09/240904130812.htm,,2024-09-04 00:00:00
biology,Infertility Challenges Amongst Endangered Wild Songbird Population Revealed in New Study,https://www.sciencedaily.com/releases/2024/09/240903144854.htm,"A model developed by evolutionary mathematicians shows that as conditions for cooperation improve between two species, mutually beneficial behavior can unexpectedly become unbalanced. Cooperative ...",2024-09-03 00:00:00
biology,New Species of Antarctic Dragonfish Highlights Its Threatened Ecosystem,https://www.sciencedaily.com/releases/2024/08/240830164202.htm,,2024-08-30 00:00:00
biology,Open Wide: Human Mouth Bacteria Reproduce Through Rare Form of Cell Division,https://www.sciencedaily.com/releases/2024/09/240902200805.htm,"Researchers are turning to zebrafish to unlock the secrets of place cells, which play a crucial role in forming mental maps of space, social networks, and abstract relationships. Until now, place ...",2024-09-02 00:00:00
biology,50-Year Generation Gap in Minnesota's Longest-Lived Fish,https://www.sciencedaily.com/releases/2024/09/240903144838.htm,,2024-09-03 00:00:00
biology,Researchers Give Adult Zebra Finches Back Their Ability to Learn New Songs,https://www.sciencedaily.com/releases/2024/09/240903144452.htm,"Scientists have suspected that modern humans have more genes to digest starch than our hunter-gatherer ancestors, but the amylase locus of the genome ...",2024-09-03 00:00:00
biology,Genomic Dark Matter Solves Butterfly Evolutionary Riddle,https://www.sciencedaily.com/releases/2024/08/240830164205.htm,,2024-08-30 00:00:00
biology,Upcycling Excess Carbon Dioxide With Tiny Microbes,https://www.sciencedaily.com/releases/2024/08/240830110911.htm,"Researchers identified a mechanism for why some people will itch from an allergen or mosquito bite exposure, while others will not in a new study, ...",2024-08-30 00:00:00
biology,AI Tool Maps out Cell Metabolism With Precision,https://www.sciencedaily.com/releases/2024/08/240830110750.htm,,2024-08-30 00:00:00
biology,TB Under the Sea: A Marine Sponge Microbe Provides Insights Into the Evolution of Tuberculosis,https://www.sciencedaily.com/releases/2024/08/240829140836.htm,"It turns out that a particular gene has a great influence on longevity, a new study concludes. This may pave the way for new ...",2024-08-30 00:00:00
biology,"Number of Fish Species at Risk of Extinction Fivefold Higher Than Previous Estimates, According to a New Prediction",https://www.sciencedaily.com/releases/2024/08/240829140816.htm,,2024-08-29 00:00:00
biology,Scientists Discover How Starfish Get 'Legless',https://www.sciencedaily.com/releases/2024/08/240829132542.htm,"Researchers have designed, in mice, an approach to minimizing the damage from a spinal cord injury through the use of engineered immune cells. Mice given the treatment had improved recovery from ...",2024-08-29 00:00:00
biology,A Groundbreaking Study Describes a New Molecular Pathway Involved in the Control of Reproduction,https://www.sciencedaily.com/releases/2024/08/240829132506.htm,,2024-08-29 00:00:00
biology,How Cells Use Condensation to Seal Tissues Tight,https://www.sciencedaily.com/releases/2024/08/240829132451.htm,A groundbreaking study has provided the most comprehensive estimate to date of infertility rates in a threatened wild animal ...,2024-08-29 00:00:00
biology,Seeing the Future: Zebrafish Regenerates Fully Functional Photoreceptor Cells and Restores Its Vision,https://www.sciencedaily.com/releases/2024/08/240829132448.htm,,2024-08-29 00:00:00
biology,Land-Sea 'Tag-Team' Devastated Ocean Life Millions of Years Ago Reveal Scientists,https://www.sciencedaily.com/releases/2024/08/240829132440.htm,"A new species of Antarctic dragonfish, Akarotaxis gouldae or Banded Dragonfish, has been discovered in waters off the western Antarctic Peninsula. The species, named in honor of the recently ...",2024-08-29 00:00:00
biology,Climate Change Increases Foodborne Illness Risk from Raw Produce,https://www.sciencedaily.com/releases/2024/08/240829132359.htm,,2024-08-29 00:00:00
biology,What's in the Microbiome of the Foods We Eat?,https://www.sciencedaily.com/releases/2024/08/240829131620.htm,"New research has uncovered an extraordinary mechanism of cell division in Corynebacterium matruchotii, one of the most common bacteria living in ...",2024-08-29 00:00:00
biology,How Beetle Juice Led to the Discovery of a Virus and Solved the Mystery of a Superworm Die-Off,https://www.sciencedaily.com/releases/2024/08/240828224243.htm,,2024-08-28 00:00:00
biology,Plant Signaling Pathways Decoded,https://www.sciencedaily.com/releases/2024/08/240828155037.htm,"The bigmouth buffalo is a fish that's native to Minnesota and known for its longevity. Researchers wanted to find out more about the species, especially how they migrate, spawn, and how often ...",2024-08-28 00:00:00
biology,'Silent' Mutations Found to Have Repercussions Beyond Their Own Gene,https://www.sciencedaily.com/releases/2024/08/240828155006.htm,,2024-08-28 00:00:00
biology,Bacterial Cells Transmit Memories to Offspring,https://www.sciencedaily.com/releases/2024/08/240828154929.htm,"We all know the adage, 'You can't teach an old dog new tricks.' As we age, our ability to learn new skills, like mastering a foreign language or picking up a musical instrument, seems ...",2024-08-28 00:00:00
biology,"Study Reveals Isolation, Endogamy and Pathogens in Early Medieval Spanish Community",https://www.sciencedaily.com/releases/2024/08/240828154921.htm,,2024-08-28 00:00:00
biology,Bats Are Surviving and Thriving on Nothing but Sugar,https://www.sciencedaily.com/releases/2024/08/240828114412.htm,"Researchers have uncovered a surprising genetic mechanism that influences the vibrant and complex patterns on butterfly wings. The team discovered that an RNA molecule, rather than a protein as ...",2024-08-28 00:00:00
